trait,id,common_id,study_id,study_name,country,gradient_id,species,family,ele_level,treatment,control,sd_treatment,sd_control,n_individuals,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log,yi,vi
Pmass,1063,8,26,Idol et al. (2007),USA,HAVO,Acacia koa,Fabaceae,5,0.103,0.093,0.01161895,0.01161895,3,w,-155.6,19.48,1.9472,292.85,4.89999987185001,2050,1200,850,6.74523634948436,0.10212949507638,0.009444595159947
Pmass,1064,9,33,Leverkus et al. (2015),Spain,Sierra Nevada National and Natural Park,Quercus ilex,Fagaceae,2,0.000679167,0.0006375,0.002885578,0.002837078,90,w,-3.49,36.95,0.5858,164.335372924805,20.4166666666667,2045,1680,365,5.89989735358249,0.063312770211753,0.420631115919916
Pmass,1065,10,33,Leverkus et al. (2015),Spain,Sierra Nevada National and Natural Park,Quercus pyrenaica,Fagaceae,2,0.000695833,0.000654167,0.001890216,0.00198451,42,w,-3.49,36.95,0.5858,164.335372924805,20.4166666666667,2045,1680,365,5.89989735358249,0.061747018472406,0.394815668432338
Pmass,1066,11,44,Macek et al. (2009),Chile,Cordillera Occidental (West slopes),Polylepis rugulosa,Rosaceae,2,0.001054023,0.001045977,0.000179914,0.000188909,5,w,-69.51,-18.23,0.2694,176.624984741211,5.66666654745738,3720,3180,540,6.29156913955832,0.007662894639706,0.012350853087833
Pmass,1067,11,44,Macek et al. (2009),Chile,Cordillera Occidental (West slopes),Polylepis rugulosa,Rosaceae,3,0.000808621,0.001045977,6.29697E-05,0.000188909,5,w,-69.51,-18.23,0.2694,176.624984741211,5.66666654745738,4300,3180,1120,7.02108396428914,-0.257376328172205,0.007736494740961
Pmass,1068,12,44,Macek et al. (2009),Bolivia,Cordillera Occidental/western Altiplano,Polylepis tarapacana,Rosaceae,2,0.00092931,0.001134483,8.09611E-05,0.000152926,5,w,-68.95,-18.11,0.3278,174.067840576172,4.65000009536743,4640,4280,360,5.88610403145016,-0.199489944239838,0.005152062647102
Pmass,1069,12,44,Macek et al. (2009),Bolivia,Cordillera Occidental/western Altiplano,Polylepis tarapacana,Rosaceae,3,0.000913218,0.001134483,7.19654E-05,0.000152926,5,w,-68.95,-18.11,0.3278,174.067840576172,4.65000009536743,5010,4280,730,6.59304453414244,-0.216957694164839,0.0048761181938
Pmass,1070,13,44,Macek et al. (2009),Bolivia,Eastern Altiplano,Polylepis tomentella,Rosaceae,2,0.001001724,0.00113046,9.89524E-05,0.000179914,5,w,-66.46,-19.75,0.1634,177.959671020508,5.6333331267039,4620,4300,320,5.76832099579377,-0.120902113918022,0.007017397843463
Pmass,1071,13,44,Macek et al. (2009),Bolivia,Eastern Altiplano,Polylepis tomentella,Rosaceae,3,0.000881034,0.00113046,0.000116944,0.000179914,5,w,-66.46,-19.75,0.1634,177.959671020508,5.6333331267039,4900,4300,600,6.39692965521615,-0.249283690817943,0.008589530353773
Pmass,1072,14,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,2,0.262962963,0.337037037,0.074074074,0.111111111,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,600,100,4.60517018598809,-0.248179629224799,0.037606372267946
Pmass,1073,14,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,3,0.233333333,0.337037037,0.037037037,0.111111111,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,600,200,5.29831736654804,-0.367724781443999,0.026775557876713
Pmass,1074,14,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,4,0.27037037,0.337037037,0.055555556,0.111111111,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,600,300,5.7037824746562,-0.220400066628432,0.030180866415886
Pmass,1075,14,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,5,0.262962963,0.337037037,0.074074074,0.111111111,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,600,400,5.99146454710798,-0.248179629224799,0.037606372267946
Pmass,1076,15,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,2,0.081716046,0.09366878,0.036451489,0.049872755,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4400,4200,200,5.29831736654804,-0.13651455863819,0.048247245582725
Pmass,1077,15,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,3,0.0720297,0.09366878,0.051812558,0.049872755,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4500,4200,300,5.7037824746562,-0.262686408727372,0.080091385106899
Pmass,1078,15,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,4,0.06602336,0.09366878,0.063338925,0.049872755,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4700,4200,500,6.21460809842219,-0.349756323890098,0.120382491877477
Pmass,1079,15,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,5,0.08901029,0.09366878,0.078610059,0.049872755,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4800,4200,600,6.39692965521615,-0.051012961662267,0.106345576212885
Pmass,1080,16,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,2,0.055,0.038,0.003098387,0.019364917,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,300,60,240,5.48063892334199,0.369747025506085,0.087622950817796
Pmass,1081,16,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,3,0.057,0.038,0.002711088,0.019364917,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,800,60,740,6.60665018619822,0.405465108108164,0.087319177345003
Pmass,1082,16,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,4,0.062,0.038,0.003872983,0.019364917,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1100,60,1040,6.94697599213542,0.489548225318706,0.087865827532909
Pmass,1083,16,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,5,0.063,0.038,0.002711088,0.019364917,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1300,60,1240,7.12286665859908,0.505548566665147,0.087182383152267
Pmass,1084,16,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,6,0.01,0.038,0.00232379,0.019364917,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1600,60,1540,7.33953769540767,-1.33500106673234,0.104565099237879
Pmass,1085,16,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,7,0.011,0.038,0.000387298,0.019364917,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1800,60,1740,7.46164039220858,-1.23969088692802,0.086978321784003
Pmass,1086,17,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium myrtillus,Ericaceae,2,0.008,0.009,0.001936492,0.001936492,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,2300,2100,200,5.29831736654804,-0.117783035656383,0.034963360569655
Pmass,1087,18,7,Bowman et al. (1999),USA,Boulder County,Frasera speciosa,Gentianaceae,2,0.308333333,0.105555556,0.079056942,0.043920523,10,h,-105.245459,39.923244,0.387,145.96794128418,19.25,2215,1817,398,5.98645200528444,1.07194403629434,0.023887161005094
Pmass,1088,18,7,Bowman et al. (1999),USA,Boulder County,Frasera speciosa,Gentianaceae,3,0.158333333,0.105555556,0.035136418,0.043920523,10,h,-105.245459,39.923244,0.387,145.96794128418,19.25,2857,1817,1040,6.94697599213542,0.405465101792375,0.022237611276983
Pmass,1089,18,7,Bowman et al. (1999),USA,Boulder County,Frasera speciosa,Gentianaceae,4,0.238888889,0.105555556,0.061488732,0.043920523,10,h,-105.245459,39.923244,0.387,145.96794128418,19.25,3063,1817,1246,7.1276936993474,0.816761132781712,0.023938221944749
Pmass,1090,18,7,Bowman et al. (1999),USA,Boulder County,Frasera speciosa,Gentianaceae,5,0.466666667,0.105555556,0.079056942,0.043920523,10,h,-105.245459,39.923244,0.387,145.96794128418,19.25,3254,1817,1437,7.27031288607902,1.48637781618063,0.020182917190225
Pmass,1091,18,7,Bowman et al. (1999),USA,Boulder County,Frasera speciosa,Gentianaceae,6,0.311111111,0.105555556,0.061488732,0.043920523,10,h,-105.245459,39.923244,0.387,145.96794128418,19.25,3387,1817,1570,7.35883089834235,1.08091270700104,0.021219269166226
Pmass,1092,18,7,Bowman et al. (1999),USA,Boulder County,Frasera speciosa,Gentianaceae,7,0.283333333,0.105555556,0.105409255,0.043920523,10,h,-105.245459,39.923244,0.387,145.96794128418,19.25,3508,1817,1691,7.43307534889858,0.987386648170889,0.031153849592528
Pmass,1093,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,2,0.16733105,0.114294612,0.035903006763249,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,326,230,96,4.56434819146784,0.381194754930123,0.001841486589993
Pmass,1094,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,3,0.154624727,0.114294612,0.033176703422625,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,455,230,225,5.41610040220442,0.302221634567179,0.001841486589993
Pmass,1095,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,4,0.127748365,0.114294612,0.027410037841685,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,562,230,332,5.80513496891649,0.1112829999854,0.001841486589993
Pmass,1096,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,5,0.13287138,0.114294612,0.028509245921676,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,647,230,417,6.0330862217988,0.150602162058879,0.001841486589993
Pmass,1097,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,6,0.147710993,0.114294612,0.031693273786815,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,768,230,538,6.28785856016178,0.256478184080026,0.001841486589993
Pmass,1098,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,7,0.174929928,0.114294612,0.037533442765575,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,900,230,670,6.50727771238501,0.42560605172681,0.001841486589993
Pmass,1099,19,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,8,0.179165369,0.114294612,0.038442210545783,0.024523363880397,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,996,230,766,6.64118216974059,0.449529797934711,0.001841486589993
Pmass,1100,20,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,2,0.137671451,0.151036683,0.029539162255656,0.032406842909595,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,405,326,79,4.36944785246702,-0.092652684370443,0.001841486589993
Pmass,1101,20,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,3,0.137432217,0.151036683,0.029487831555705,0.032406842909595,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,495,326,169,5.12989871492307,-0.094391912800543,0.001841486589993
Pmass,1102,20,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,4,0.120574163,0.151036683,0.025870721480933,0.032406842909595,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,600,326,274,5.61312810638807,-0.225257716892694,0.001841486589993
Pmass,1103,20,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,5,0.15984051,0.151036683,0.034295816057875,0.032406842909595,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,710,326,384,5.95064255258773,0.056653764499716,0.001841486589993
Pmass,1104,20,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,6,0.151706539,0.151036683,0.032550569041108,0.032406842909595,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,806,326,480,6.17378610390194,0.004425249151503,0.001841486589993
Pmass,1105,20,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,7,0.158452951,0.151036683,0.033998097611948,0.032406842909595,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,922,326,596,6.39024066706535,0.047934969049038,0.001841486589993
Pmass,1106,21,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,2,0.096296296,0.118518519,0.055555556,0.037037037,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.207639371917668,0.086099298614263
Pmass,1107,21,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,3,0.096296296,0.118518519,0.055555556,0.037037037,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.207639371917668,0.086099298614263
Pmass,1108,21,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,4,0.081481481,0.118518519,0.037037037,0.037037037,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.374693459413002,0.060853564257543
Pmass,1109,21,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,5,0.07037037,0.118518519,0.055555556,0.037037037,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.521296932958944,0.144184992721039
Pmass,1110,21,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,6,0.059259259,0.118518519,0.055555556,0.037037037,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,500,500,6.21460809842219,-0.693147188997445,0.195312504152832
Pmass,1111,22,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,2,0.092592593,0.107407407,0.074074074,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.14841999692517,0.181507728773818
Pmass,1112,22,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,3,0.088888889,0.107407407,0.037037037,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.189241994595425,0.08822995222219
Pmass,1113,22,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,4,0.081481481,0.107407407,0.055555556,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.276253378744146,0.146482939354189
Pmass,1114,22,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,5,0.074074074,0.107407407,0.018518519,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.371563553639379,0.066007730831218
Pmass,1115,22,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,6,0.066666667,0.107407407,0.037037037,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,500,500,6.21460809842219,-0.476924063297206,0.115236124477206
Pmass,1116,23,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,2,0.262962963,0.344444444,0.12962963,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.269919614680773,0.053804381955045
Pmass,1117,23,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,3,0.311111111,0.344444444,0.092592593,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.101782693376763,0.022918333397991
Pmass,1118,23,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,4,0.259259259,0.344444444,0.074074074,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.284104250813574,0.021529444340552
Pmass,1119,23,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,5,0.285185185,0.344444444,0.148148148,0.055555556,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.1887940706586,0.059174915714407
Pmass,1120,24,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,2,0.285185185,0.255555556,0.203703704,0.111111111,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,0.109698914867943,0.139847999913619
Pmass,1121,24,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,3,0.348148148,0.255555556,0.092592593,0.111111111,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,0.309188275508082,0.051953855996833
Pmass,1122,24,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,4,0.274074074,0.255555556,0.055555556,0.111111111,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,0.06995858659751,0.046024860430243
Pmass,1123,24,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,5,0.255555556,0.255555556,0.092592593,0.111111111,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,0,0.064062171745249
dC13,1124,1,40,De Lillis (2004),Nepal,Karnali valley,Juniperus wallichiana,Cupressaceae,2,-22.84981685,-24.08058608,0.41025641,1.758241758,3,w,82.18,29.34,0.8629,165.145034790039,15.1166666348775,3800,3000,800,6.68461172766793,-0.052462857024063,0.001884513253064
dC13,1125,2,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 1,Pseudotsuga menziesii,Pinaceae,2,-25.82054,-26.38265,0.553973834701971,0.566033777376459,7,w,-114.75,44.266667,0.4848,129.178573608398,12.816666841507,1402,945,457,6.12468339089421,-0.021536297914041,0.000131516371868
dC13,1126,2,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 1,Pseudotsuga menziesii,Pinaceae,3,-25.29533,-26.38265,0.542705573165852,0.566033777376459,7,w,-114.75,44.266667,0.4848,129.178573608398,12.816666841507,1829,945,884,6.78445706263764,-0.042086803418649,0.000131516371868
dC13,1127,2,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 1,Pseudotsuga menziesii,Pinaceae,4,-24.77012,-26.38265,0.531437311629733,0.566033777376459,7,w,-114.75,44.266667,0.4848,129.178573608398,12.816666841507,2256,945,1311,7.1785454837637,-0.063068509074405,0.000131516371868
dC13,1128,2,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 1,Pseudotsuga menziesii,Pinaceae,5,-24.3962,-26.38265,0.523414942760927,0.566033777376459,7,w,-114.75,44.266667,0.4848,129.178573608398,12.816666841507,2560,945,1615,7.38709023565676,-0.07827921466812,0.000131516371868
dC13,1129,3,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 2,Abies lasiocarpa,Pinaceae,2,-27.69503,-27.93072,0.594190592887915,0.59924726842998,7,w,-116.1,47.03,1.133,123.947776794434,14.3833333651225,1067,808,259,5.55682806169954,-0.008474183644865,0.000131516371868
dC13,1130,3,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 2,Abies lasiocarpa,Pinaceae,3,-27.28735,-27.93072,0.585443910869209,0.59924726842998,7,w,-116.1,47.03,1.133,123.947776794434,14.3833333651225,1515,808,707,6.56103066589657,-0.023303933518858,0.000131516371868
dC13,1131,3,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 2,Abies lasiocarpa,Pinaceae,4,-27.00161,-27.93072,0.579313423918597,0.59924726842998,7,w,-116.1,47.03,1.133,123.947776794434,14.3833333651225,1829,808,1021,6.92853781816467,-0.033830664501182,0.000131516371868
dC13,1132,3,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 2,Abies lasiocarpa,Pinaceae,5,-26.5912,-27.93072,0.570508170368515,0.59924726842998,7,w,-116.1,47.03,1.133,123.947776794434,14.3833333651225,2280,808,1472,7.29437729928882,-0.049146824372728,0.000131516371868
dC13,1133,4,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,2,-26.58095,-27.08555,0.57028825894119,0.581114337597586,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,1189,841,348,5.85220247977447,-0.018805581541204,0.000131516371868
dC13,1134,4,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,3,-26.10825,-27.08555,0.560146587556176,0.581114337597586,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,1515,841,674,6.51323011091231,-0.036749019010236,0.000131516371868
dC13,1135,4,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,4,-25.7066,-27.08555,0.551529277821056,0.581114337597586,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,1792,841,951,6.85751406254539,-0.052252607076548,0.000131516371868
dC13,1136,4,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,5,-24.999,-27.08555,0.536347880164961,0.581114337597586,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,2280,841,1439,7.27170370688737,-0.08016455127819,0.000131516371868
